id, exclamation_mark, question_mark, @, sentiment_pos, sentiment_neg, sentiment_score, hashtag, people, location, organization, first_pronoun, second_pronoun, third_pronoun, URL, words, characters
3930249916352202, 0.0, 0.0, 0.0, 4.0, 1.0, 25.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 20.0
3917565837189669, 0.0, 0.0, 0.0, 2.0, 0.0, 100.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0
3918102120953668, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 38.0
3689141126739954, 0.0, 0.0, 0.0, 1.0, 0.0, 33.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 21.0, 53.0
3875536360837426, 2.0, 3.0, 0.0, 2.0, 2.0, -5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 61.0
3916794454250432, 0.0, 0.0, 0.0, 1.0, 4.0, -47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 83.0
3451776512506518, 0.0, 0.0, 0.0, 2.0, 0.0, 77.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 103.0
3897244182719126, 0.0, 0.0, 0.0, 1.0, 2.0, -24.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 47.0, 102.0
3843451831847034, 1.0, 0.0, 0.0, 0.0, 1.0, -93.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0
3653695679944885, 2.0, 0.0, 0.0, 4.0, 0.0, 55.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 77.0
3637203797992986, 2.0, 4.0, 0.0, 0.0, 2.0, -66.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 28.0, 60.0
3909170811923388, 0.0, 2.0, 0.0, 1.0, 6.0, -57.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 45.0, 103.0
3927859162391444, 0.0, 0.0, 0.0, 0.0, 1.0, -93.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 37.0, 82.0
3651159858178919, 0.0, 0.0, 0.0, 0.0, 2.0, -26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 62.0
3855041020678416, 0.0, 0.0, 0.0, 1.0, 0.0, 66.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 107.0
3899086949986660, 2.0, 0.0, 0.0, 3.0, 0.0, 55.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 43.0, 109.0
3627174324185176, 0.0, 0.0, 0.0, 4.0, 0.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 40.0
3925469633800423, 2.0, 0.0, 1.0, 0.0, 4.0, -53.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 39.0, 106.0
3810279169321631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 41.0
3711264192452895, 0.0, 3.0, 0.0, 0.0, 3.0, -66.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 91.0
3911900544723358, 1.0, 0.0, 0.0, 2.0, 0.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0
3555369785336728, 2.0, 0.0, 0.0, 0.0, 1.0, -66.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 114.0
3925512948327742, 0.0, 0.0, 1.0, 2.0, 0.0, 33.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 45.0, 97.0
3664897885743943, 0.0, 0.0, 0.0, 1.0, 0.0, 55.0, 0.0, 0.0, 1.0, 14.0, 0.0, 0.0, 0.0, 0.0, 42.0, 104.0
3889194461691125, 2.0, 2.0, 0.0, 3.0, 0.0, 62.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 48.0
3928981306814623, 1.0, 0.0, 0.0, 3.0, 0.0, 33.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 44.0, 93.0
3927125076126701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 6.0
3918648219443089, 0.0, 1.0, 0.0, 3.0, 0.0, 33.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 33.0
3885468351372298, 0.0, 0.0, 0.0, 3.0, 2.0, -11.0, 0.0, 5.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 40.0, 86.0
3923681384683957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 13.0
3908295250973080, 0.0, 0.0, 0.0, 2.0, 0.0, 55.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 33.0, 77.0
3916377641088091, 0.0, 0.0, 0.0, 1.0, 5.0, -27.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 52.0, 116.0
3919359854351744, 0.0, 0.0, 0.0, 4.0, 0.0, 33.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46.0, 102.0
3808729000245004, 0.0, 0.0, 0.0, 3.0, 1.0, 25.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46.0, 96.0
3566276356194468, 0.0, 1.0, 0.0, 3.0, 0.0, 40.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46.0, 106.0
3569532524519549, 1.0, 0.0, 0.0, 3.0, 0.0, 62.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 19.0, 51.0
3478614278383900, 0.0, 0.0, 2.0, 2.0, 2.0, -11.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 72.0
3929072197828204, 0.0, 1.0, 1.0, 0.0, 2.0, -80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 20.0
3773118990073818, 1.0, 0.0, 0.0, 3.0, 1.0, 41.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 42.0, 95.0
3852163741003200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0
3921760166165016, 0.0, 0.0, 0.0, 1.0, 1.0, -7.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 42.0, 98.0
3920412175665073, 1.0, 1.0, 0.0, 1.0, 3.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 83.0
3916293956189086, 0.0, 1.0, 1.0, 4.0, 1.0, 24.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 64.0
3683871567040637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0
3575128284144104, 0.0, 1.0, 0.0, 3.0, 0.0, 55.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 33.0, 84.0
3917732586684528, 0.0, 0.0, 0.0, 1.0, 0.0, 33.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 43.0, 101.0
3513290493304816, 0.0, 0.0, 0.0, 0.0, 2.0, -66.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 35.0, 75.0
3908762441917795, 0.0, 0.0, 0.0, 0.0, 1.0, -40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 56.0
3912722388972464, 0.0, 0.0, 0.0, 4.0, 0.0, 50.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 34.0, 87.0
3909921164587615, 2.0, 0.0, 0.0, 4.0, 0.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 102.0
3918149130400447, 2.0, 0.0, 1.0, 1.0, 2.0, -17.0, 1.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 36.0, 91.0
3922028241583849, 2.0, 0.0, 0.0, 1.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0
3458738764029954, 2.0, 0.0, 0.0, 6.0, 2.0, 24.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 33.0, 70.0
3884731995050144, 0.0, 0.0, 1.0, 2.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 78.0
3589071630835219, 1.0, 0.0, 0.0, 1.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 74.0
3910569897831656, 0.0, 0.0, 0.0, 1.0, 0.0, -100.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 30.0, 73.0
3888054630577404, 2.0, 0.0, 3.0, 9.0, 3.0, 31.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 40.0, 96.0
3900238131544647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 13.0
3875648487769269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0
3890723097615600, 0.0, 0.0, 0.0, 6.0, 0.0, 55.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 49.0, 113.0
3926424475474942, 2.0, 2.0, 1.0, 3.0, 1.0, 52.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 50.0
3653649878327575, 2.0, 0.0, 0.0, 2.0, 0.0, 55.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 30.0, 69.0
3929679658732334, 0.0, 1.0, 0.0, 1.0, 5.0, -32.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 43.0, 92.0
3806156705049841, 0.0, 0.0, 0.0, 1.0, 1.0, 13.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 95.0
3919233727270184, 0.0, 0.0, 0.0, 2.0, 2.0, -13.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 41.0, 94.0
3844235298541408, 2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 82.0
3521849281890159, 1.0, 0.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 61.0
3883654721747225, 0.0, 0.0, 0.0, 4.0, 4.0, -16.0, 0.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 41.0, 105.0
3895188638424544, 0.0, 0.0, 0.0, 1.0, 1.0, -5.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 43.0
3925411286803240, 1.0, 0.0, 0.0, 1.0, 1.0, -5.0, 0.0, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 38.0, 89.0
3904844777573551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 24.0, 50.0
3895034959442943, 0.0, 0.0, 1.0, 1.0, 1.0, -5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 99.0
3809576908480934, 0.0, 0.0, 0.0, 1.0, 1.0, 13.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 96.0
3859553831683275, 0.0, 0.0, 0.0, 1.0, 0.0, 77.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 30.0
3553921622713926, 2.0, 0.0, 1.0, 0.0, 1.0, -66.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 88.0
3928687080591038, 0.0, 2.0, 0.0, 1.0, 4.0, -37.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 48.0, 103.0
3929701917251857, 0.0, 0.0, 1.0, 1.0, 0.0, 77.0, 1.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 32.0, 65.0
3586234540888045, 1.0, 0.0, 5.0, 0.0, 2.0, -40.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 57.0
3492839960872769, 1.0, 0.0, 1.0, 4.0, 3.0, 13.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 37.0, 77.0
3915659778004796, 1.0, 1.0, 0.0, 4.0, 1.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 81.0
3916992668523916, 0.0, 1.0, 0.0, 0.0, 2.0, -53.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 20.0
3875997180648551, 1.0, 0.0, 0.0, 1.0, 0.0, 77.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0
3687364758615206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0
3884208264653062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0
3753222848556580, 2.0, 0.0, 0.0, 3.0, 2.0, -16.0, 0.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 37.0, 87.0
3875181137250692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 12.0, 31.0
3489010964471284, 2.0, 1.0, 0.0, 3.0, 0.0, 33.0, 0.0, 2.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 32.0, 82.0
3486898553240682, 0.0, 0.0, 0.0, 3.0, 0.0, 33.0, 0.0, 2.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 35.0, 87.0
3589033244483137, 1.0, 0.0, 0.0, 2.0, 9.0, -59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 35.0, 75.0
3914946708564833, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0
3912817297969875, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0
3923117677742160, 2.0, 0.0, 0.0, 4.0, 2.0, 28.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 32.0, 72.0
3920800652315504, 0.0, 0.0, 0.0, 0.0, 1.0, -13.0, 1.0, 0.0, 0.0, 5.0, 3.0, 0.0, 0.0, 0.0, 41.0, 102.0
3577448874605055, 1.0, 0.0, 0.0, 1.0, 2.0, -17.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 80.0
3913111737970960, 0.0, 0.0, 1.0, 3.0, 1.0, 8.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 112.0
3651013078860334, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0
3770528860872294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 42.0, 93.0
3922782964683341, 0.0, 0.0, 0.0, 0.0, 5.0, -55.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 47.0, 115.0
3862687513946435, 0.0, 0.0, 0.0, 1.0, 5.0, -50.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 36.0, 74.0
3747056374290408, 2.0, 0.0, 0.0, 8.0, 0.0, 68.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 74.0
3753322324057491, 0.0, 0.0, 0.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 85.0
3574739584933038, 1.0, 0.0, 0.0, 2.0, 2.0, -5.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 85.0
3911184556213348, 0.0, 1.0, 1.0, 2.0, 0.0, 77.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 37.0, 81.0
3912004395892965, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 35.0
3912854794860886, 0.0, 0.0, 0.0, 1.0, 0.0, 55.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 11.0
3854651046828702, 0.0, 0.0, 0.0, 2.0, 2.0, 46.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 29.0, 59.0
3916959601092453, 0.0, 0.0, 0.0, 2.0, 6.0, -67.0, 1.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 40.0, 104.0
3917920046178792, 0.0, 0.0, 0.0, 4.0, 1.0, 13.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 38.0, 86.0
3875732524513172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3795276080931898, 2.0, 0.0, 1.0, 5.0, 2.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 97.0
3858612973765276, 1.0, 0.0, 0.0, 1.0, 1.0, 18.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 37.0, 83.0
3927138971149939, 0.0, 0.0, 0.0, 2.0, 3.0, -23.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 42.0, 88.0
3833805636885928, 0.0, 0.0, 0.0, 2.0, 0.0, 61.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 108.0
3923509749188319, 0.0, 0.0, 0.0, 1.0, 4.0, -52.0, 1.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 45.0, 116.0
3742662009637608, 0.0, 0.0, 0.0, 2.0, 4.0, -25.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 46.0, 101.0
3833359853229632, 1.0, 0.0, 0.0, 1.0, 0.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 96.0
3927517503409004, 0.0, 2.0, 1.0, 1.0, 1.0, 7.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 72.0
3904973240657157, 2.0, 0.0, 0.0, 1.0, 1.0, 16.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 18.0
3929787879746889, 0.0, 0.0, 0.0, 4.0, 2.0, -2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 36.0, 81.0
3556259086805180, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 36.0, 81.0
3922767520622034, 1.0, 1.0, 0.0, 4.0, 1.0, 31.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 45.0, 103.0
3913024228042399, 0.0, 0.0, 0.0, 2.0, 0.0, 66.0, 0.0, 6.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 41.0, 98.0
3499922047806436, 0.0, 0.0, 1.0, 1.0, 0.0, 100.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 27.0, 62.0
3796516835901152, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0, 22.0
3923281247615984, 0.0, 0.0, 0.0, 1.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0
3575336081736445, 1.0, 0.0, 0.0, 2.0, 1.0, 13.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 32.0, 85.0
3914068949422851, 0.0, 0.0, 0.0, 3.0, 4.0, -18.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 106.0
3908997075541043, 0.0, 0.0, 0.0, 0.0, 2.0, -80.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 44.0, 99.0
3840230417393884, 2.0, 0.0, 0.0, 2.0, 2.0, -8.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 89.0
3915391510334293, 0.0, 0.0, 0.0, 4.0, 1.0, 46.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 14.0, 28.0
3615938983355799, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 36.0, 90.0
3894509886553162, 0.0, 0.0, 0.0, 3.0, 3.0, -21.0, 0.0, 3.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 63.0, 142.0
3900641820780465, 1.0, 0.0, 0.0, 1.0, 1.0, -16.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 57.0
3777611291444261, 1.0, 2.0, 0.0, 2.0, 1.0, 53.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 40.0
3876382809310687, 0.0, 1.0, 2.0, 1.0, 2.0, -8.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 27.0, 56.0
3912671785239937, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 25.0, 54.0
3531067597928787, 0.0, 1.0, 1.0, 0.0, 1.0, -93.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 21.0, 57.0
3890545942521957, 0.0, 3.0, 0.0, 0.0, 1.0, -66.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 34.0, 76.0
3911904865430675, 0.0, 0.0, 0.0, 2.0, 3.0, -21.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 41.0, 102.0
3876560740507118, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0
3799574869702513, 0.0, 0.0, 0.0, 2.0, 1.0, 38.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 61.0
3503183173448234, 0.0, 0.0, 1.0, 1.0, 2.0, -42.0, 0.0, 4.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 47.0, 110.0
3875548374060813, 0.0, 7.0, 0.0, 3.0, 0.0, 33.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 34.0, 74.0
3613274840725380, 2.0, 0.0, 0.0, 2.0, 4.0, -22.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 42.0, 89.0
3916989447849634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 34.0, 108.0
3504956050551689, 2.0, 0.0, 0.0, 0.0, 4.0, -116.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 37.0, 82.0
3567148637484086, 2.0, 0.0, 5.0, 2.0, 1.0, 40.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 57.0
3926837178165089, 0.0, 0.0, 1.0, 1.0, 4.0, -35.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 28.0, 63.0
3915861595428031, 0.0, 0.0, 0.0, 5.0, 2.0, 7.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 45.0, 106.0
3913792473329335, 0.0, 0.0, 0.0, 3.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 108.0
3522068497259377, 2.0, 0.0, 0.0, 3.0, 4.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 47.0
3830004414767063, 0.0, 0.0, 0.0, 1.0, 1.0, 30.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 57.0
3800861149051614, 2.0, 0.0, 0.0, 1.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 24.0
3883637524817173, 0.0, 0.0, 0.0, 1.0, 1.0, -27.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0
3911188997927246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0
3920624319520295, 0.0, 0.0, 0.0, 0.0, 1.0, -66.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 15.0, 33.0
3857929025286182, 0.0, 0.0, 0.0, 0.0, 1.0, -66.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 40.0
3578271205983050, 0.0, 0.0, 0.0, 0.0, 1.0, -120.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 33.0, 77.0
3830086791102497, 2.0, 0.0, 0.0, 1.0, 1.0, 30.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 125.0
